LIMIT_BAL,total_bill,default,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,AGE_BIN,BAL_BIN
20000,47377,1,3,2,3,3,2,2,1,1,0,0,1,0,6057,7812,8550,8283,7983,8692,3,1
20000,108740,1,0,0,0,0,0,0,1,1,1,1,1,1,16308,17312,18333,19314,18539,18934,3,1
170000,1032382,1,0,0,0,0,0,0,1,1,1,1,1,1,201836,195005,189016,180321,136997,129207,3,2
80000,416129,1,0,0,0,0,0,0,1,1,1,1,1,1,80471,77675,78004,79963,50232,49784,3,1
20000,78545,1,0,0,2,0,0,2,1,0,1,1,0,1,10320,12890,12392,13410,14957,14576,3,1
330000,5262,1,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,3528,258,236,764,216,260,3,2
80000,365189,1,0,0,0,0,0,0,1,1,1,1,1,1,89122,83598,84895,63427,20364,23783,3,1
200000,27594,1,0,0,0,2,0,0,1,1,1,1,1,1,1807,4016,7952,3755,3733,6331,3,2
200000,4263,1,2,-1,-1,-1,-1,-1,1,1,0,1,0,1,251,2579,1331,0,1318,-1216,3,2
420000,-10872,1,-1,-1,-2,-2,-2,-2,1,0,0,0,0,0,3743,-2924,-2921,-2919,-2924,-2927,3,2
110000,368821,1,0,0,0,0,0,0,1,1,1,1,1,1,54064,55135,57244,104355,48317,49706,3,1
50000,173973,1,0,0,0,0,0,0,1,1,1,1,1,1,49546,41460,24077,20049,19216,19625,3,1
450000,2498,1,2,2,-2,-2,-2,-2,0,0,0,0,0,0,2498,0,0,0,0,0,3,2
240000,1193970,1,0,0,0,0,0,0,1,1,1,1,1,1,224782,230873,234119,165044,167993,171159,3,2
50000,177570,1,0,0,0,0,0,-1,1,1,1,1,1,1,47602,48612,49058,16897,13113,2288,3,1
180000,1022041,1,0,-1,0,0,0,0,1,1,1,1,1,1,191348,174823,174760,176883,180959,123268,3,2
30000,200434,1,0,0,0,2,2,0,1,1,1,0,1,1,25691,27446,30276,29975,58131,28915,3,1
50000,243619,1,0,0,0,0,0,2,1,1,1,1,0,1,40286,41431,50002,50480,31019,30401,3,1
260000,856641,1,0,0,0,0,0,0,1,1,1,1,1,1,187624,184198,140894,117521,114635,111769,3,2
490000,60600,1,1,-2,-1,2,0,0,0,1,0,1,0,1,-23,-37,5464,234,28667,26295,3,2
50000,0,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,3,1
330000,736437,1,0,0,0,0,0,0,1,1,1,1,1,0,141078,144542,148434,152354,150014,15,3,2
190000,420650,1,0,0,0,2,0,0,1,1,0,1,1,1,65706,67429,72937,70800,71335,72443,3,2
30000,1801,1,-2,-2,-2,-2,-2,-2,1,0,0,0,0,0,1801,0,0,0,0,0,3,1
180000,1005531,1,0,0,0,0,0,0,1,1,1,1,1,1,193134,186884,182346,160060,145436,137671,3,2
340000,1847435,1,0,0,0,0,0,0,1,1,1,1,1,1,342653,346111,350083,304766,250260,253562,3,2
40000,127955,1,1,2,0,-1,-1,-2,0,1,1,0,0,0,35894,34637,36767,20657,0,0,3,1
240000,581362,1,1,4,3,2,2,2,0,0,1,1,1,1,99275,96832,94440,95484,96616,98715,3,2
70000,61708,1,3,2,2,0,0,0,1,0,1,1,1,1,8886,9768,9445,10741,11302,11566,3,1
110000,166693,1,0,0,0,0,0,0,1,1,1,1,1,1,25714,26741,27866,28846,29542,27984,3,1
80000,408960,1,1,2,2,2,0,0,1,1,0,1,1,1,77205,80331,81578,78780,71372,19694,3,1
100000,1636,1,-1,-1,-1,-1,-1,-2,1,0,1,0,0,0,413,415,0,808,0,0,3,1
160000,19738,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,802,9171,4794,2998,968,1005,3,2
140000,0,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,3,2
50000,230887,1,0,0,0,0,0,0,1,1,1,1,1,1,49905,48439,47827,28930,28229,27557,1,1
50000,51433,1,0,0,-2,-2,-2,-2,0,0,0,0,0,0,51433,0,0,0,0,0,2,1
100000,58260,1,0,0,0,0,-1,0,1,1,1,1,1,0,4891,9119,13568,16195,6730,7757,1,1
100000,264441,1,0,0,0,0,0,0,1,1,1,1,1,1,50742,51870,53486,32504,33234,42605,1,1
60000,311968,1,0,0,0,0,0,0,1,1,1,1,1,1,62809,61788,62279,59612,33214,32266,1,1
100000,44417,1,1,2,0,0,2,2,0,1,1,0,1,0,6103,5871,6935,8425,8115,8968,1,1
120000,689962,1,2,2,2,2,2,2,1,0,1,0,1,1,120698,123266,119898,124847,99486,101767,1,1
20000,96454,1,2,2,0,0,0,2,0,1,1,1,0,1,16425,13893,14975,15933,17832,17396,1,1
20000,105606,1,0,0,0,0,0,0,1,1,1,1,1,0,15273,16590,17312,18466,18370,19595,1,1
80000,424195,1,2,2,2,0,0,0,1,0,1,1,1,1,84076,84813,77600,77153,49849,50704,1,1
20000,122639,1,1,2,3,2,0,0,1,0,0,0,0,0,19247,21819,21187,20383,19998,20005,1,1
10000,66473,1,2,2,3,2,0,0,1,0,0,1,1,1,6829,10439,10142,9823,8471,20769,1,1
50000,178212,1,2,2,0,0,0,0,1,1,1,1,1,1,54885,51538,41729,22792,4233,3035,1,1
20000,107958,1,2,0,0,2,2,2,1,1,1,1,1,1,14377,16158,18183,19296,19699,20245,3,1
80000,294385,1,2,2,0,0,0,0,0,1,1,1,1,1,53032,76711,39698,41013,41528,42403,1,1
10000,36665,1,2,0,0,0,-1,0,1,1,0,1,1,1,7746,10092,9304,-8723,9018,9228,1,1
60000,126454,1,2,2,0,0,0,2,1,1,1,1,0,1,19345,19621,20335,21649,23001,22503,1,1
50000,237560,1,0,0,0,0,0,0,1,1,1,1,1,1,47623,48635,50183,50334,20071,20714,1,1
20000,105637,1,0,0,3,2,0,0,1,0,0,1,1,1,14435,18845,18262,17670,18023,18402,1,1
80000,157555,1,2,2,2,2,2,2,1,1,0,1,0,1,22894,25423,26174,25467,29105,28492,1,1
50000,67615,1,0,-1,-1,2,2,-1,1,1,1,1,1,1,10923,16900,9698,7781,6724,15589,1,1
110000,773229,1,1,2,0,0,0,0,0,1,1,1,1,1,115565,109919,110622,216916,111000,109207,1,1
110000,76535,1,2,0,0,-1,0,0,1,0,1,1,1,1,1620,2439,0,1033,35345,36098,1,1
50000,241878,1,0,0,2,0,0,0,1,0,1,1,1,1,48509,52196,51084,50151,20210,19728,1,1
130000,482071,1,0,0,0,0,0,0,1,1,1,1,0,0,109602,113513,115633,96893,46430,0,1,2
30000,168040,1,2,0,0,0,0,0,1,1,1,1,1,1,27995,25692,27028,28059,29404,29862,1,1
60000,115382,1,0,0,0,0,0,2,1,1,1,1,0,1,23855,24400,21837,18454,15484,11352,1,1
50000,215034,1,0,0,0,0,0,0,1,1,1,1,1,1,45720,47161,48933,37315,17525,18380,1,1
40000,58609,1,1,2,2,2,0,0,0,1,0,1,1,1,7931,7659,10305,10000,10526,12188,1,1
110000,22359,1,2,2,2,-1,-1,0,1,1,1,1,0,0,2792,4467,2078,1554,5745,5723,1,1
50000,185217,1,0,0,0,0,0,0,1,1,1,1,1,1,47444,48315,35156,25106,20569,8627,1,1
30000,127575,1,0,0,0,0,0,0,1,1,1,1,1,1,21044,21233,21431,21103,21315,21449,1,1
90000,543210,1,2,0,0,2,0,0,1,1,0,1,1,0,89366,89486,93775,89726,89241,91616,1,1
140000,5100,1,2,-1,-1,-1,-1,-1,1,1,1,1,1,1,1552,710,709,707,710,712,1,2
150000,2425,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,315,318,320,322,685,465,1,2
30000,145650,1,0,0,0,0,2,0,1,1,1,0,1,1,21692,22984,23794,25991,25320,25869,1,1
30000,64398,1,3,2,2,2,2,2,1,0,1,0,1,1,9103,10299,9985,11699,11225,12087,1,1
20000,96767,1,2,0,0,0,0,2,1,1,1,1,0,1,13709,15009,15713,17015,17867,17454,1,1
60000,292263,1,0,0,0,0,0,0,1,1,1,1,1,1,75910,60649,50259,58602,30055,16788,1,1
40000,212209,1,2,2,2,2,2,0,1,1,1,0,1,1,33864,34723,35683,36313,35403,36223,1,1
130000,706907,1,2,0,0,0,0,0,1,1,1,1,1,1,130548,127164,126269,128320,96437,98169,1,2
100000,37100,1,0,0,0,0,0,0,1,1,1,1,1,1,1999,4957,5988,7005,7148,10003,1,1
50000,157362,1,1,2,0,0,0,0,0,1,1,1,0,1,50622,49450,45042,9228,3020,0,1,1
50000,220055,1,2,2,0,0,0,0,0,1,1,1,1,1,51259,49819,50666,41786,17097,9428,1,1
80000,22401,1,2,2,-1,0,0,0,0,1,1,1,1,1,3184,-12,4223,4149,4043,6814,1,1
50000,279467,1,2,2,2,2,2,0,0,1,1,0,1,1,47094,46038,49364,49742,45140,42089,1,1
100000,297355,1,1,2,-1,-1,0,0,0,1,1,1,1,1,11113,10175,475,91011,91620,92961,1,1
100000,18345,1,0,-1,2,2,-1,-1,1,0,0,1,1,0,1525,107,107,0,374,16232,1,1
110000,549141,1,0,0,0,0,0,0,1,1,1,1,1,1,113291,110062,100652,93896,78589,52651,1,1
120000,65738,1,0,0,-1,-1,-2,-2,1,1,0,0,0,0,50631,15006,101,0,0,0,1,1
80000,333869,1,1,2,0,0,0,0,1,1,1,1,1,1,81913,79159,74845,40300,28521,29131,1,1
90000,537571,1,2,2,2,2,0,0,1,1,0,1,1,1,88115,90960,92231,89818,87305,89142,1,1
130000,572884,1,1,2,0,0,0,0,0,1,1,1,1,1,99338,96873,99406,94590,91565,91112,1,2
100000,455909,1,0,0,0,0,0,0,1,1,1,1,1,1,89370,141111,61215,58650,54301,51262,1,1
100000,499611,1,0,0,0,2,0,0,1,1,0,1,1,1,95137,87444,87162,82747,72931,74190,1,1
80000,5282,1,0,-1,-1,2,2,2,1,1,0,0,0,1,1266,408,2317,1396,387,-492,1,1
30000,141679,1,2,0,0,2,2,2,1,1,1,1,1,1,20623,21685,24331,24646,24925,25469,1,1
80000,485083,1,0,0,0,0,0,0,1,1,1,1,1,1,82154,80159,81284,81604,81610,78272,1,1
70000,387929,1,2,0,0,0,0,0,1,1,1,1,1,1,71842,71152,72228,71074,50782,50851,1,1
50000,291246,1,2,0,0,0,2,0,1,1,1,0,1,1,48113,47754,49217,49515,48440,48207,1,1
90000,239134,1,1,2,0,0,0,2,1,1,1,1,0,1,52060,50460,46203,40887,29851,19673,1,1
20000,82998,1,3,2,2,2,2,2,0,1,1,0,1,0,12548,12065,14519,14568,14079,15219,1,1
110000,148204,1,2,0,0,0,0,0,1,1,1,1,1,1,30095,29362,27641,22026,20530,18550,1,1
30000,153451,1,0,0,0,0,0,-1,1,1,1,1,1,1,27862,27649,29784,28891,28817,10448,1,1
80000,0,1,1,-2,-2,-2,-2,-2,0,1,0,0,0,0,0,0,0,0,0,0,1,1
110000,308844,1,1,2,0,0,0,0,0,1,1,1,1,1,59635,54327,55563,45573,46357,47389,1,1
130000,769499,1,0,0,2,2,2,0,1,1,1,0,1,1,121351,128814,127905,133156,127182,131091,1,2
110000,551829,1,2,2,2,0,0,0,1,1,1,1,1,1,105054,104624,94581,88903,82635,76032,1,1
80000,76670,1,0,0,0,0,0,0,1,1,1,1,1,1,24007,21883,14787,6382,4946,4665,1,1
100000,307048,1,0,0,0,0,0,0,1,1,1,1,1,1,43623,45892,54453,56063,59502,47515,1,1
110000,228305,1,0,0,0,0,0,0,1,1,1,1,1,1,53145,44982,42018,30757,28357,29046,1,1
340000,131357,1,-1,-1,-1,0,0,-1,1,1,1,1,1,1,6739,3557,28950,50699,30200,11212,1,2
210000,0,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
140000,827179,1,0,0,0,0,0,0,1,1,1,1,1,0,137814,135268,211573,132053,101759,108712,1,2
80000,238901,1,0,0,0,0,0,0,1,1,1,1,1,1,36985,38071,38957,40309,41627,42952,1,1
110000,346121,1,0,0,0,0,0,0,1,1,1,1,1,1,52684,54124,73557,76884,47918,40954,1,1
180000,0,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
30000,152506,1,1,2,2,2,2,0,0,1,1,0,1,1,24360,23688,26819,27119,25042,25478,1,1
20000,110400,1,2,2,2,0,0,0,1,0,1,1,1,1,17021,18419,17823,19067,19216,18854,1,1
140000,211124,1,2,0,0,0,0,0,1,1,1,1,1,1,26641,28880,34065,36077,40020,45441,1,2
80000,14032,1,-1,-1,-1,-1,-1,-1,1,0,1,1,1,0,2832,2025,0,717,2892,5566,1,1
120000,11246,1,1,1,-2,-2,-2,-2,0,0,0,0,0,0,11246,0,0,0,0,0,1,1
90000,8296,1,1,-1,-1,-1,-1,-1,1,0,1,1,1,0,0,1196,-21,2125,3491,1505,1,1
200000,1032462,1,0,0,2,2,2,2,1,0,1,0,1,1,159238,172054,167883,179154,174773,179360,1,2
200000,1015770,1,0,0,0,0,0,0,1,1,1,1,1,1,201645,202480,197874,145055,137266,131450,1,2
20000,112166,1,2,2,2,2,2,2,1,0,1,0,1,0,15505,18407,17808,19684,19108,21654,1,1
50000,261683,1,0,0,0,0,0,0,1,1,1,1,1,1,51419,50510,49664,49270,30269,30551,1,1
80000,411988,1,0,0,0,0,-1,0,1,1,1,1,1,1,150652,52225,81144,71443,28710,27814,1,1
110000,503697,1,0,0,0,0,0,0,1,1,1,1,1,1,79619,81508,83314,85046,86104,88106,1,1
110000,91012,1,0,0,2,2,2,2,1,1,1,0,1,0,18863,21126,16483,16893,8740,8907,1,1
60000,71257,1,0,0,2,0,0,0,1,0,1,1,1,1,6448,10613,10323,11345,11500,21028,1,1
180000,10851,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1860,1849,2861,803,2038,1440,2,2
20000,104884,1,1,2,0,0,0,0,0,1,1,1,1,1,20160,17881,19024,7937,19825,20057,2,1
140000,4436,1,-2,-2,-2,-2,-2,-2,0,1,0,1,0,1,476,0,1695,0,2265,0,1,2
30000,63132,1,2,0,0,0,-2,-2,1,1,0,0,0,0,28550,16439,18143,0,0,0,1,1
160000,21891,1,-1,-1,-1,0,-1,-1,1,1,1,1,1,1,973,3607,3639,2710,6097,4865,2,2
50000,155451,1,0,0,0,-1,0,0,1,1,1,1,1,1,34494,28254,7112,28034,28482,29075,2,1
100000,71663,1,0,0,0,2,0,0,1,1,0,1,1,1,10912,11725,14510,10809,11026,12681,1,1
10000,44893,1,-1,-1,0,0,0,0,1,1,1,1,1,1,99,7439,8482,9517,9700,9656,2,1
20000,14535,1,3,2,2,6,6,6,0,0,0,0,0,0,2422,2422,2423,2424,2422,2422,2,1
50000,181473,1,2,2,2,2,2,2,1,1,0,1,0,1,28346,32859,33808,32363,34321,19776,2,1
80000,431317,1,1,2,2,2,2,2,1,1,1,1,0,1,68474,70069,71472,73887,74530,72885,2,1
140000,177903,1,2,2,2,2,2,2,1,1,0,1,0,1,21958,27539,31777,30965,33161,32503,2,2
120000,4494,1,1,-1,2,-1,0,-1,1,0,1,0,1,1,0,1293,633,1274,642,652,1,1
80000,111314,1,2,2,2,2,0,0,1,1,0,0,0,1,17525,20514,25925,19086,15211,13053,2,1
50000,13932,1,0,0,0,0,-2,-2,1,1,0,0,0,0,6396,3298,4238,0,0,0,2,1
10000,49859,1,5,4,3,2,2,2,0,0,0,1,0,1,8676,8389,8105,7807,8567,8315,2,1
40000,146389,1,0,0,0,0,-2,-2,1,1,0,0,0,0,72914,37804,35671,0,0,0,2,1
50000,170257,1,1,2,2,2,0,0,0,1,0,1,1,1,27135,26417,29186,28430,29036,30053,2,1
220000,1053150,1,2,2,2,2,0,0,0,1,0,1,1,1,182175,176785,187010,170987,167777,168416,2,2
180000,104083,1,2,2,2,2,0,0,1,1,1,1,1,0,14052,16991,16923,17537,18440,20140,2,2
50000,262469,1,1,2,2,0,0,0,1,1,1,1,1,1,50895,51192,50095,50331,29698,30258,2,1
120000,5053,1,2,2,2,2,2,2,1,1,1,1,0,1,782,792,801,810,1236,632,2,1
60000,14269,1,-1,-1,-1,-2,-2,-1,1,0,0,0,1,0,12560,1229,0,0,0,480,2,1
420000,1786370,1,0,0,0,0,0,0,1,1,1,1,1,1,298810,305039,312317,315934,275468,278802,2,2
80000,411190,1,0,0,0,2,0,0,1,1,0,1,1,1,78536,77137,76813,74762,57183,46759,2,1
20000,0,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,1
20000,124231,1,1,3,2,4,5,4,1,1,1,0,0,0,18035,18431,21531,22788,22178,21268,2,1
30000,175366,1,0,0,0,0,0,0,1,1,1,1,1,1,27756,29254,28601,29275,29982,30498,2,1
50000,145399,1,1,3,2,3,2,2,0,1,0,0,1,0,23785,23118,25053,24371,23668,25404,2,1
280000,0,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
20000,114129,1,0,0,0,0,0,0,1,1,1,1,1,1,18436,18432,19202,19590,19304,19165,2,1
360000,265316,1,-1,0,0,0,0,0,1,1,1,1,1,1,5348,6860,68141,71713,58562,54692,2,2
80000,485299,1,1,2,0,0,0,0,0,1,1,1,1,0,83393,81438,78822,80602,78076,82968,2,1
210000,3812,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,357,1020,1340,375,363,357,2,2
430000,1456298,1,0,0,0,0,0,0,1,1,1,1,1,1,258226,232236,237305,240688,245348,242495,2,2
300000,4544,1,1,3,2,-1,0,-1,1,1,1,1,1,0,17,798,409,788,791,1741,2,2
300000,1010,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1010,0,0,0,0,0,2,2
20000,93162,1,0,0,0,0,0,0,1,1,1,1,1,1,19113,19971,16961,12755,11981,12381,2,1
30000,14691,1,3,2,2,6,6,6,0,0,0,0,0,0,2438,2447,2456,2465,2447,2438,2,1
400000,1041061,1,2,0,0,0,0,0,1,1,1,1,1,1,61257,109951,222089,223350,213839,210575,2,2
30000,179582,1,1,2,2,2,0,0,0,1,0,1,1,1,30494,27857,30681,29894,30197,30459,2,1
30000,140216,1,2,0,0,0,0,0,1,1,1,1,1,1,21022,22327,23360,24352,24493,24662,2,1
80000,477086,1,1,2,0,0,0,0,0,1,1,1,1,1,113741,97084,85247,85843,47358,47813,2,1
20000,116380,1,2,3,2,2,2,2,1,1,1,1,1,1,18185,18489,19491,19677,20003,20535,2,1
160000,4120,1,-1,-1,-1,-1,-1,-1,1,1,0,1,1,1,343,903,1425,0,726,723,2,2
20000,74042,1,0,0,2,2,0,0,1,1,1,1,1,1,9636,11687,12218,12734,13498,14269,2,1
110000,403604,1,0,0,0,0,0,0,1,1,1,1,1,1,104165,106173,45810,46913,50973,49570,2,1
10000,11991,1,0,-1,0,0,0,-2,1,1,1,0,0,0,5262,1231,2268,3230,0,0,2,1
30000,0,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,1
70000,262409,1,2,0,0,0,0,0,1,1,1,1,1,1,67981,58432,50067,36942,29467,19520,2,1
50000,194443,1,2,0,0,0,0,0,1,1,1,1,1,1,39137,40177,41465,36901,18507,18256,2,1
30000,153677,1,3,3,2,2,2,2,0,1,1,0,1,0,25326,24619,25513,25992,25293,26934,2,1
80000,148766,1,2,0,0,0,0,0,1,1,1,1,1,1,30934,28215,27071,22871,20603,19072,2,1
200000,80381,1,-2,-1,2,-1,0,0,1,0,1,0,1,0,22136,32965,10931,6340,5006,3003,2,2
180000,20609,1,-2,-2,-2,-2,-1,-1,1,1,0,1,0,1,8640,8530,1377,0,2062,0,2,2
200000,12941,1,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,90,7021,1455,1447,476,2452,1,2
20000,15875,1,-1,-1,-1,2,-1,0,1,1,0,1,1,1,406,404,2986,2386,5276,4417,2,1
180000,956713,1,2,2,2,2,2,0,1,1,1,0,1,1,172366,176865,179011,180757,128076,119638,2,2
80000,197347,1,1,2,2,2,2,2,1,0,1,1,0,1,31008,32050,31253,34108,34809,34119,2,1
20000,55664,1,1,2,2,2,2,0,1,0,1,0,1,1,8563,9469,8179,9724,9438,10291,2,1
300000,72146,1,-2,-2,-1,0,0,0,1,1,1,1,1,0,8749,5,19964,17090,10283,16055,2,2
80000,454489,1,1,2,2,0,0,0,1,0,1,1,1,1,74355,75546,73776,75239,76990,78583,2,1
180000,40429,1,-1,2,-1,0,0,0,1,1,1,1,0,1,10481,7354,8499,6624,5272,2199,2,2
60000,91987,1,0,0,0,-1,-1,-1,1,1,1,1,1,0,28740,30210,23705,1545,5574,2213,2,1
210000,109876,1,0,0,-1,-1,0,0,1,1,1,1,1,1,8457,8151,4221,23129,20017,45901,2,2
80000,31820,1,-1,-1,2,-1,-1,-1,1,0,1,1,1,1,991,12917,12248,2371,402,2891,1,1
120000,0,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
80000,417496,1,0,0,0,0,0,-1,1,1,1,1,1,1,73642,81920,71082,67976,69234,53642,1,1
80000,98440,1,0,0,0,0,0,2,1,1,1,1,1,1,14236,15188,16233,16952,17780,18051,1,1
40000,217737,1,1,2,2,0,0,0,1,0,1,1,1,0,35587,36718,35866,36916,36021,36629,2,1
360000,673619,1,2,2,2,2,0,0,0,1,0,1,1,1,108395,105151,115440,112118,114674,117841,2,2
70000,282976,1,0,0,0,0,0,0,1,1,1,1,1,1,68069,67915,59227,29386,28895,29484,2,1
230000,3527,1,2,2,2,2,-1,-1,1,1,0,1,0,0,1221,964,1207,450,214,-529,2,2
20000,0,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,1
240000,0,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,2
110000,576072,1,2,2,2,2,2,2,1,1,1,1,1,1,91801,93925,94689,97138,98130,100389,2,1
200000,1136943,1,0,0,2,2,0,0,1,1,0,1,1,1,189518,204309,207594,202557,164713,168252,2,2
80000,593485,1,2,2,2,2,0,0,1,1,0,1,1,1,93074,99421,100522,98011,100286,102171,2,1
20000,4166,1,-1,-1,-1,2,-1,-1,1,1,0,1,1,1,595,569,1170,518,569,745,2,1
200000,510299,1,2,2,2,2,2,2,1,1,1,1,1,0,80495,82904,84933,85795,87033,89139,2,2
50000,92370,1,1,2,3,2,4,3,1,1,1,0,0,0,13162,14744,15223,16987,16406,15848,2,1
120000,150964,1,1,2,2,2,0,0,0,1,0,1,1,0,21181,20563,24907,24224,28784,31305,2,1
60000,268222,1,2,2,-1,0,0,0,1,1,1,1,1,1,63183,56563,54896,32019,31195,30366,2,1
260000,8082,1,-1,-1,-1,2,-1,-1,1,1,0,1,1,1,1115,1137,2396,1182,1137,1115,2,2
400000,10411,1,0,-1,-1,-1,0,-1,1,1,1,0,1,0,2024,2960,1768,2072,486,1101,2,2
400000,50937,1,0,-1,2,-1,0,0,1,1,1,0,1,0,2041,10526,6074,8588,6617,17091,2,2
130000,10195,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1688,1698,1707,1716,1698,1688,2,2
80000,282370,1,0,0,2,2,2,0,1,1,1,0,1,1,43344,47611,48551,49451,46157,47256,2,1
360000,2537,1,2,2,-2,-2,-2,-2,0,0,0,0,0,0,2537,0,0,0,0,0,2,2
60000,272906,1,2,3,3,3,2,2,1,1,1,1,1,1,44050,44530,45020,45484,45939,47883,2,1
110000,245772,1,2,2,2,2,2,2,1,1,1,1,1,1,38653,39705,40760,41480,42101,43073,2,1
30000,89231,1,2,-1,-1,2,0,0,1,1,0,1,1,0,15692,12138,14935,14373,15159,16934,2,1
50000,197524,1,0,0,0,0,0,0,1,1,1,1,1,1,31966,32749,34106,32723,32517,33463,2,1
340000,2679865,1,5,4,4,3,2,0,1,0,0,1,1,1,589663,581778,572674,384052,304511,247187,2,2
100000,592444,1,2,2,2,2,2,2,1,1,0,1,0,1,94002,97021,102717,98016,103403,97285,2,1
350000,35329,1,1,2,2,2,2,-1,1,1,1,0,1,1,8705,8961,1859,2061,1878,11865,2,2
150000,43978,1,1,2,2,2,2,2,1,0,1,0,1,0,5628,6587,6357,9082,8845,7479,2,2
100000,639481,1,2,2,2,2,2,2,1,1,1,1,1,1,105375,106994,108335,107433,105591,105753,2,1
10000,26361,1,1,3,2,0,-1,0,0,0,1,1,1,0,4012,3809,3607,4549,5077,5307,2,1
50000,96093,1,0,0,-1,0,0,0,1,1,1,1,1,0,48632,38541,960,1970,2950,3040,2,1
50000,256241,1,2,2,2,2,2,2,1,0,1,1,0,1,40979,42097,41133,43614,44626,43792,2,1
140000,8787,1,-1,-1,-1,-1,-1,0,1,1,1,1,0,1,67,1317,1499,2941,1959,1004,1,2
260000,2625,1,-2,-2,-2,-2,-1,-1,0,0,1,1,1,0,-100,-98,-97,1628,386,906,2,2
290000,1596757,1,2,2,2,0,0,0,1,0,1,1,1,1,301704,329346,275161,280614,202369,207563,2,2
100000,83564,1,2,0,0,0,0,0,1,1,1,1,1,1,4497,7218,9896,19612,20329,22012,1,1
50000,186092,1,0,0,0,0,0,0,1,1,1,1,1,1,46852,46361,43377,14827,19659,15016,2,1
230000,1335790,1,2,2,2,2,2,2,1,1,1,1,1,1,212414,216420,221427,224758,228033,232738,2,2
100000,607944,1,0,0,0,0,0,0,1,1,1,1,1,1,101466,101209,101417,101100,101386,101366,2,1
120000,19578,1,-2,-2,-2,-2,-2,-2,1,1,1,1,1,0,135,122,4806,3737,7483,3295,2,1
80000,308078,1,0,0,2,2,3,2,1,0,1,0,1,1,41615,48860,47780,56932,55456,57435,2,1
350000,1905,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,315,317,319,322,317,315,2,2
360000,1003069,1,0,0,-2,-1,0,0,1,1,1,1,1,1,366967,-17717,-17722,301060,307028,63453,2,2
200000,90561,1,-1,-1,0,-1,0,0,1,1,1,1,1,1,1382,23933,18124,11741,22146,13235,2,2
130000,188343,1,0,0,0,2,0,0,1,1,1,1,1,1,54171,28059,29974,24609,24913,26617,2,2
240000,2088,1,-1,2,-1,-1,-1,-1,0,1,1,1,1,1,545,279,278,276,279,431,2,2
200000,1264,1,-1,-1,-2,-2,-2,-1,0,0,0,0,1,1,181,0,0,0,0,1083,1,2
140000,620349,1,0,0,0,0,0,0,1,1,1,1,1,1,138941,140781,140720,100725,49832,49350,1,2
100000,4772,1,1,-2,-2,-2,-2,-1,0,0,0,0,1,1,0,0,0,0,0,4772,1,1
150000,740848,1,2,2,2,2,0,0,1,1,1,1,1,1,118349,120792,123362,122855,123946,131544,2,2
240000,1427642,1,0,0,0,0,0,0,1,1,1,1,1,1,244105,240726,236537,241189,230473,234612,2,2
290000,29490,1,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,4393,3756,3180,8267,1579,8315,2,2
220000,6937,1,-1,-1,-2,-1,-1,-1,0,0,1,0,0,0,331,-163,-158,4088,4077,-1238,2,2
20000,45876,1,2,0,0,0,0,0,1,1,1,1,1,1,5472,6644,7671,8536,8689,8864,2,1
390000,183,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,1,22,29,37,44,29,22,2,2
230000,604533,1,2,0,0,0,0,0,1,1,1,1,1,1,125310,129638,115126,87091,82510,64858,2,2
100000,2313,1,-2,-2,-2,-2,-2,-2,0,0,0,1,1,1,1927,0,0,0,187,199,2,1
30000,130378,1,2,2,0,0,0,0,0,1,1,1,1,1,26998,23717,25206,29237,12196,13024,2,1
300000,73515,1,-1,-1,-2,-2,-2,-2,0,0,0,0,0,1,76936,-683,-686,-689,-683,-680,2,2
